Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Lorraine,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation

Données actualisées au 18/10/2009",,,,,,,,,
Nom ou raison sociale du bénéficiaire,Intitulé du dossier,Montant du projet en coût total,Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégorisation,Libellé catégorisation
Conseil régional de Lorraine,MARCHE PUBLIC Educateur(trice) canin - validation BPA,"47,887 €","23,944 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Electricien(ne) du bâtiment - validation CAP,"54,684 €","27,342 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Electricien(ne) polyvalent(e) - validation CAP,"51,212 €","25,606 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Electromécanicien(ne),"26,474 €","13,237 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Employé commercial - CACES 1-3-5 + SST,"34,284 €","17,142 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Esthétique - cosmétique - conseil vente - validation CAP,"68,275 €","34,138 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Façadier,"65,205 €","32,603 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC FCOS,"6,197 €","3,098 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC FCOS,"6,240 €","3,120 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC FIMO marchandises et/ou voyageurs,"26,208 €","13,104 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Fleuriste - validation CAP,"60,910 €","30,455 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Fleuriste - validation CAP,"71,858 €","35,929 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Formation aux travaux sur cordes et d'accès difficile,"57,225 €","28,613 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Habilitations électriques et STT,"17,553 €","8,776 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Installateur(trice) d'équipement sanitaire et thermique - 1er semestre 2009,"40,215 €","20,108 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Installateur(trice) sanitaire et thermique,"61,421 €","30,710 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Installateur(trice) sanitaire et thermique - validation,"59,422 €","29,711 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Justificatif de capacité professionnelle,"15,152 €","7,576 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Maçon - carreleur - validation CAP,"64,910 €","32,455 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Maçon(ne) ouvrier(ère) en VRD - validation et CACES 1,"83,083 €","41,542 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Mécanicien(ne) automobile - validation CAP,"52,164 €","26,082 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Mécanicien(ne) motocycles,"52,164 €","26,082 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Mécanicien(ne) véhicules industriels,"52,164 €","26,082 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Mécanicien(ne) véhicules industriels - validation CAP,"59,063 €","29,531 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Métiers de la propreté,"19,051 €","9,526 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Métiers de l'hotellerie restauration,"39,508 €","19,754 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Métiers du bâtiment,"60,661 €","30,330 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC  modulaire métiers de la propreté,"26,597 €","13,299 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC modulaire tertiaire,"29,632 €","14,816 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Modulaire tertiaire,"49,680 €","24,840 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Modulaire tertiaire,"52,164 €","26,082 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Modulaire tertiaire,"56,120 €","28,060 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Modulaire tertiaire,"76,230 €","38,115 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Modulaire tertiaire,"90,720 €","45,360 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC  modulaire vente,"91,476 €","45,738 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Modulaire vente ,"56,364 €","28,182 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Monteur plaquiste en agencement - validation CAP,"58,733 €","29,366 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Nettoyeur de locaux et de surface-1er semestre 2009,"50,803 €","25,402 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Nettoyeurs de locaux et de surfaces - validation CAP,"51,597 €","25,799 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Opérateur de parcours acrobatique en hauteur - validation CQP,"24,640 €","12,320 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Opérateur de production - validation,"55,937 €","27,969 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Opérateur régleur sur machine outil - validation 2nd semestre 2009,"71,795 €","35,897 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Opérateur régleur sur machines à commande numérique - validation CQP,"48,450 €","24,225 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Opérateur(trice) régleur(se) programmeur(se) sur machines à commandes numériques,"48,542 €","24,271 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier de la maçonnerie - maçon bancheur,"51,604 €","25,802 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier de la maçonnerie - validation CAP,"66,612 €","33,306 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier(ère) de la maçonnerie - validation,"85,260 €","42,630 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier(ère) de la maçonnerie - validation CACES1 et sensibilisation - banche,"93,591 €","46,796 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier(ère) de la maçonnerie - validation CAP et CACES,"72,660 €","36,330 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier(ère) de la maçonnerie - validation et CACES 1,"85,260 €","42,630 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier(ère) en travaux paysagers - validation CAPA,"94,721 €","47,361 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier(ère) hautement qualifié(e) en travaux paysagers - validation BPA,"76,805 €","38,403 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier(ère) qualifié(e) en travaux paysagers - validation CAPA,"85,613 €","42,806 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Ouvrier polyvalent de scierie,"65,296 €","32,648 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Perfectionnement soudeur(se) - licences européennes,"43,750 €","21,875 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Perfectionnement soudeur(se) - validation licences européennes,"156,000 €","78,000 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Perfectionnement soudeur - validation licences professionnelles,"25,000 €","12,500 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Plate-forme aux métiers de la sécurité,"127,050 €","63,525 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC  plate forme des métiers de la propreté,"49,298 €","24,649 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,Marché public-plateforme de transition professionnelle des vosges,"892,768 €","446,384 €",FONDS SOCIAL EUROPEEN,LORRAINE,VOSGES,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
Conseil régional de Lorraine,MARCHE PUBLIC Plate-forme hotellerie restauration,"24,150 €","12,075 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Plate forme métiers de la propreté,"18,346 €","9,173 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Plate forme métiers de la propreté,"21,560 €","10,780 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Plate forme métiers de la propreté,"47,040 €","23,520 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Plate-forme métiers de l'hotellerie et de la restauration - validation HACCP,"32,290 €","16,145 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Plate-forme métiers de l'hotellerie et de la restauration - validation HACCP,"33,331 €","16,666 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Plateforme métiers du bâtiment gros oeuvre et second oeuvre,"134,400 €","67,200 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,"MARCHE PUBLIC Plate-forme perfectionnement soudure - validation licences européennes, normes européennes","68,250 €","34,125 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Poseur(se) de fermetures menuisées,"57,526 €","28,763 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification agent de manipulation et de déplacement des charges,"35,890 €","17,945 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification agent de manipulation et de déplacement des charges axée recherche de contrats,"37,776 €","18,888 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification agent de manipulation et de déplacement des charges axée recherche de contrats - CACES 1-3-5,"22,703 €","11,351 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification agent de manipulation et de déplacement des charges axée recherche de contrats - CACES 1-3-5,"45,864 €","22,932 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification assembleur au plan-1er semestre 2009,"78,404 €","39,202 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification aux métiers de bouche et de l'artisanat axée recherche de contrats,"24,612 €","12,306 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification aux métiers verts,"49,941 €","24,970 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification hotellerie restauration axée recherche de contrats,"23,427 €","11,714 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification industrie 1er semestre 2009,"33,292 €","16,646 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification jardins et espaces verts,"39,375 €","19,688 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification jardins et espaces verts axée recherche de contrats,"34,125 €","17,063 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers conducteur d'engins de chantier et maçon VRP - CACES 1,"37,643 €","18,821 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de bouche et de l'artisanat axée recherche de contrats,"27,523 €","13,762 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC préqualification métiers de la transformation des métaux ,"34,440 €","17,220 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'hotellerie et de la restauration axée recherche de contrats,"23,016 €","11,508 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'hotellerie restauration,"23,794 €","11,897 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'hotellerie restauration,"25,781 €","12,891 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'hotellerie restauration,"30,433 €","15,217 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'hotellerie restauration,"31,395 €","15,698 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'hotellerie restauration 1er semestre 2009,"33,048 €","16,524 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'hotellerie restauration axée recherche de contrats,"25,810 €","12,905 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'industrie,"33,866 €","16,933 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'industrie - 1er semestre 2009,"29,975 €","14,988 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers de l'industrie 1er semestre 2009,"20,825 €","10,413 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers du bâtiment,"22,779 €","11,389 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers du bâtiment,"37,004 €","18,502 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers du bâtiment axée recherche de contrats,"31,704 €","15,852 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers du bâtiment axée recherche de contrats,"33,534 €","16,767 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification métiers du bâtiment gros oeuvre / 2nd oeuvre,"30,815 €","15,407 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC  préqualification pluri sectorielle,"26,987 €","13,494 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC  préqualification plurisectorielle,"26,987 €","13,494 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification plurisectorielle,"26,432 €","13,216 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification plurisectorielle,"26,987 €","13,494 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
Conseil régional de Lorraine,MARCHE PUBLIC Préqualification plurisectorielle,"27,919 €","13,959 €",FONDS SOCIAL EUROPEEN,LORRAINE,,Programme opérationnel national Fonds social européen,66,Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi
