Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Ile de France,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation
ADFC,Mobilité des apprentis,"22,680 €","8,425 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,PARIS / PARIS / PARIS-18E_ARRONDISSEMENT-18E_CANTON,Programme opérationnel national Fonds social européen,80,"Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
ADF EMPLOI SERVICE,"Accompagnement social des allocataires du RMI et de l'API de Seine Saint-Denis embauchés ou mis à disposition par les SIAE, ménage, nettoyage et daide à domicile","12,500 €","2,500 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / LE RAINCY / VILLEPINTE / VILLEPINTE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Adia SAS,SPC 4A secondes parties de carrières ,"143,387 €","63,000 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,PARIS / PARIS / PARIS-4E_ARRONDISSEMENT-4E_CANTON,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
ADJA Conditionnement,Aide aux postes des entreprises d'insertion (EI),"53,246 €","24,245 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-D´OISE / PONTOISE / SAINT-LEU-LA-FORET / SAINT-LEU-LA-FORET,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
 ADSEA 77- PIJE,Chantier d'insertion espaces verts - Parc Chapu,"153,000 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-ET-MARNE / MELUN / MELUN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
 ADSEA 77- PIJE,Chantier d'insertion Parc CHAPU,"70,000 €",,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-ET-MARNE / MELUN / MELUN / MELUN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
 ADSEA 77- PIJE,Formation au Permis de Conduire,"37,450 €","7,488 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-ET-MARNE / MELUN / MELUN / MELUN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
 ADSEA 77- PIJE,Formation permis de conduire,"16,585 €","9,585 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-ET-MARNE / MELUN / MELUN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
ADVANCED DRUG DEVELOPMENT SERVICES,formation individuelle attaché de recherche clinique,"2,166 €","1,500 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,VAL-DE-MARNE / CRETEIL / IVRY-SUR-SEINE / IVRY-SUR-SEINE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
AERO TRAINING CENTER,CACES II,419 €,399 €,FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,SEINE-SAINT-DENIS / LE RAINCY / TREMBLAY-EN-FRANCE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
